CC_Utilization,Transaction_to_Balance_Ratio,Loan_to_Balance_Ratio,Age,Account_Age_Years,Account Balance,Credit Limit,Credit Card Balance,Loan Amount,Transaction Amount,Transaction Type,Interest Rate,Rewards Points,Days_Since_Last_Transaction,Account Balance After Transaction,Anomaly,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster,KMeans_Segment
0.0620727877332348,0.1519920231002963,4.463269354571514,48,14.1,9537.54,8498.41,527.52,42568.61,1449.63,Deposit,5.23,1334,126,8087.91,1,2,0,0,Mainstream / Balanced
0.9096206730979092,0.9679971777038604,14.319688875449383,34,8.3,2976.3,1374.54,1250.31,42619.69,2881.05,Transfer,9.86,9172,100,95.25,1,2,0,2,Mainstream / Balanced
0.3569411401859697,0.2482424541730819,21.78066263835226,26,10.5,1376.92,8494.93,3032.19,29990.23,341.81,Deposit,8.54,3107,171,1718.73,1,2,0,0,Mainstream / Balanced
0.983548688740596,0.1605745882073395,6.0126129118684295,44,13.4,8248.69,4705.4,4627.99,49596.18,1324.53,Deposit,8.14,6356,237,9573.22,1,2,0,2,Mainstream / Balanced
1.1005605903482274,0.9114166308635708,23.637787982435093,23,1.4,1792.21,3326.85,3661.4,42363.88,1633.45,Deposit,6.04,4284,243,158.76,1,2,0,2,Mainstream / Balanced
0.8951149830699775,3.2982749836232625,62.54529077807701,23,9.6,549.56,2835.2,2537.83,34372.39,1812.6,Deposit,4.24,8933,121,2362.16,1,1,-1,1,Liquidity-Stressed / High-Leverage
0.2571903634929304,0.397790676635843,5.268272884198789,21,18.5,2044.97,4119.75,1059.56,10773.46,813.47,Deposit,8.71,3833,318,2858.44,1,2,0,0,Mainstream / Balanced
0.2339588627738716,0.0959330639779224,6.298770314388269,69,13.6,4435.28,4115.98,962.97,27936.81,425.49,Deposit,4.13,3142,45,4860.77,1,2,0,0,Mainstream / Balanced
1.699972839895565,0.5790391301826848,2.2955927309952395,60,23.8,5001.51,2282.76,3880.63,11481.43,2896.07,Transfer,6.34,1420,0,7897.58,1,0,0,2,Credit-Stressed / Over-Limit
0.7244326711369095,3.424878612073403,21.95578557814044,20,10.9,718.77,6394.88,4632.66,15781.16,2461.7,Deposit,3.31,4996,253,-1742.93,1,2,0,0,Mainstream / Balanced
0.3455342138920274,0.6519110833927299,7.708332590876693,41,6.1,4489.6,1743.59,602.47,34607.33,2926.82,Withdrawal,7.99,2216,62,1562.78,1,2,0,0,Mainstream / Balanced
0.6137329070276814,0.1077211412788834,1.6500324694006725,35,3.1,6082.65,5501.53,3376.47,10036.57,655.23,Transfer,5.63,6043,290,5427.42,1,2,0,0,Mainstream / Balanced
0.8042749454692517,0.5082081485230909,0.5845876837020959,49,9.6,9324.88,4524.97,3639.32,5451.21,4738.98,Withdrawal,9.06,608,67,14063.86,1,2,0,2,Mainstream / Balanced
0.3060337589183328,0.8818018600614347,11.50656892693345,65,20.6,2350.46,8336.76,2551.33,27045.73,2072.64,Deposit,6.12,5034,60,4423.1,1,2,0,0,Mainstream / Balanced
0.5552466827846836,1.0293611013382922,0.4782121986100766,38,17.1,2188.61,2982.17,1655.84,1046.62,2252.87,Transfer,2.48,9987,335,-64.26,1,2,0,0,Mainstream / Balanced
0.5863585721215051,0.6925778257582845,7.7963168500067,65,11.6,3955.31,6040.57,3541.94,30836.85,2739.36,Withdrawal,9.94,2871,357,6694.67,1,2,0,0,Mainstream / Balanced
1.108406114595349,0.3510537518118188,4.590863350741702,46,10.2,9838.18,2063.26,2286.93,45165.74,3453.73,Deposit,5.52,548,24,6384.45,1,2,0,2,Mainstream / Balanced
0.3076092134484679,0.5630353814788998,3.010499820628064,49,12.0,3428.63,7452.15,2292.35,10321.89,1930.44,Transfer,3.26,5475,357,1498.19,1,2,0,0,Mainstream / Balanced
0.1296621872977532,1.3556682700406149,36.97559377865953,42,15.3,534.29,3924.66,508.88,19755.69,724.32,Deposit,3.96,3751,126,-190.03,1,2,0,0,Mainstream / Balanced
0.3269337990308812,1.435296143376844,16.81643030638301,29,9.0,2729.59,9631.43,3148.84,45901.96,3917.77,Withdrawal,2.09,4581,174,-1188.18,1,2,0,0,Mainstream / Balanced
0.0497493541489992,0.2328302403153261,6.306822765892036,63,3.7,5627.19,9162.33,455.82,35489.69,1310.18,Transfer,1.67,6439,237,6937.37,1,2,0,0,Mainstream / Balanced
0.2629287444846777,0.5305460090149086,1.823623744676376,26,9.0,4184.18,5307.94,1395.61,7630.37,2219.9,Transfer,5.06,226,354,1964.28,1,2,0,0,Mainstream / Balanced
0.1111100142279457,0.4076493822772224,2.5393705705612883,24,23.4,7764.81,8103.77,900.41,19717.73,3165.32,Transfer,9.57,9631,109,10930.13,1,2,0,0,Mainstream / Balanced
2.833088530644301,0.7897885958583049,6.224447356752875,31,20.8,6111.99,1668.01,4725.62,38043.76,4827.18,Transfer,2.11,1145,132,1284.81,1,0,0,2,Credit-Stressed / Over-Limit
0.0498827860238656,0.0314952390917652,5.954302729563741,37,9.2,5638.63,8040.85,401.1,33574.11,177.59,Transfer,9.12,6106,179,5816.22,1,2,0,0,Mainstream / Balanced
0.4598831046668641,0.7881848837350348,2.6161952183986124,37,10.4,3297.64,5028.43,2312.49,8627.27,2599.15,Withdrawal,8.17,2400,244,5896.79,1,2,0,0,Mainstream / Balanced
1.6550787410079713,0.8414568384118722,0.7300765016321307,27,4.8,5563.28,1851.64,3064.61,4061.62,4681.26,Transfer,8.26,9187,198,882.02,1,0,0,2,Credit-Stressed / Over-Limit
0.6648055690279878,0.2071532929201611,5.553702971256064,28,10.6,6194.35,3505.1,2330.21,34401.58,1283.18,Transfer,7.39,7255,221,7477.53,-1,2,0,0,Mainstream / Balanced
0.8957614868632621,0.3043385464188716,16.45676660637202,56,10.8,1874.13,3694.22,3309.14,30842.12,570.37,Deposit,6.33,4649,38,2444.5,1,2,0,2,Mainstream / Balanced
0.0211595685139178,0.4046301399170491,0.5291458871862089,36,21.7,7385.09,7450.53,157.65,3907.79,2988.23,Transfer,2.09,8976,13,10373.32,-1,2,0,0,Mainstream / Balanced
0.573955861546517,0.1928401720283506,12.221877474912532,36,19.5,3990.04,8078.67,4636.8,48765.78,769.44,Withdrawal,6.18,6197,264,4759.48,1,2,0,0,Mainstream / Balanced
0.305837119285511,0.5901258369101017,1.7949165808555514,60,1.8,7448.53,5799.95,1773.84,13369.49,4395.57,Withdrawal,4.17,3953,343,3052.96,1,2,0,0,Mainstream / Balanced
0.544203215602259,1.9462010509161904,10.710928130025334,23,1.7,1859.33,3976.86,2164.22,19915.15,3618.63,Withdrawal,1.95,7393,166,-1759.3,1,2,0,0,Mainstream / Balanced
0.5762012406123782,0.0930228681912127,1.4701404336046646,25,7.8,6599.56,4667.05,2689.16,9702.28,613.91,Deposit,8.23,1937,96,5985.65,1,2,0,0,Mainstream / Balanced
0.4863003256040733,7.897170481236685,113.61115966570163,18,22.1,366.14,6624.61,3221.55,41597.59,2891.47,Transfer,5.92,3540,283,-2525.33,1,1,1,1,Liquidity-Stressed / High-Leverage
0.0939347374941459,0.0868105343657394,28.777028964726124,40,24.0,1673.76,6683.47,627.81,48165.84,145.3,Withdrawal,7.7,5602,195,1528.46,1,2,0,0,Mainstream / Balanced
0.6977838955982112,0.473812219096401,1.2835520785465304,57,18.3,8922.1,2629.84,1835.06,11451.98,4227.4,Transfer,5.32,7286,352,13149.5,1,2,0,0,Mainstream / Balanced
0.5414461184112533,0.2217231400621604,3.1862626028955336,54,10.6,4668.57,5505.22,2980.78,14875.29,1035.13,Withdrawal,5.97,5714,168,3633.44,1,2,0,0,Mainstream / Balanced
0.4322795973279661,0.7140940434958969,6.946254173297138,27,19.3,5127.84,6106.21,2639.59,35619.28,3661.76,Withdrawal,7.41,563,270,8789.6,1,2,0,0,Mainstream / Balanced
0.033339271790264,0.0594990434803665,2.9572383990348947,19,9.7,9085.02,7746.12,258.25,26866.57,540.55,Withdrawal,3.22,7739,98,8544.47,1,2,0,0,Mainstream / Balanced
0.7206604074511055,0.4830600468491116,1.2545420785008286,53,1.2,4900.84,5204.06,3750.36,6148.31,2367.4,Deposit,8.62,3198,46,7268.24,1,2,0,0,Mainstream / Balanced
0.205188869329148,0.7061635789758419,7.066764633922099,19,14.6,6580.43,9429.8,1934.89,46502.35,4646.86,Transfer,4.79,2626,7,1933.57,1,2,0,0,Mainstream / Balanced
0.0139118169619738,0.1661211129296235,13.470418219173313,32,22.2,2297.36,6990.46,97.25,30946.4,381.64,Transfer,7.38,2983,314,2679.0,1,2,0,0,Mainstream / Balanced
0.5311363224202856,1.6350253974900009,17.366836717828928,37,11.2,907.57,7499.28,3983.14,15761.62,1483.9,Transfer,3.93,5017,177,-576.33,1,2,0,0,Mainstream / Balanced
0.004584452366616,1.0881334452417613,6.948054294115358,59,14.6,3598.18,6277.74,28.78,25000.35,3915.3,Transfer,7.32,189,62,-317.12,1,2,0,0,Mainstream / Balanced
0.117398551524268,0.2900212690756631,3.186252408850833,38,16.5,8006.93,8609.05,1010.69,25512.1,2322.18,Withdrawal,1.39,5415,361,5684.75,1,2,0,0,Mainstream / Balanced
0.855174790673739,0.7195475375191493,5.912312735841758,47,3.4,4523.69,4236.21,3622.7,26745.47,3255.01,Transfer,9.36,8538,102,1268.68,1,2,0,2,Mainstream / Balanced
2.3018504719324397,2.3017753826451104,14.375318044529068,41,6.1,1764.69,1288.32,2965.52,25367.98,4061.92,Deposit,8.08,4166,22,-2297.23,1,0,-1,2,Credit-Stressed / Over-Limit
1.373959118149631,0.7136234710641557,5.1902166299461285,19,21.7,5496.47,2030.73,2790.14,28527.87,3922.41,Deposit,6.98,6996,334,9418.88,1,0,0,2,Credit-Stressed / Over-Limit
0.5218519586439841,0.73115611241805,7.475711831033694,55,16.6,2712.02,4855.4,2533.8,20274.28,1982.91,Deposit,3.91,5362,247,729.11,1,2,0,0,Mainstream / Balanced
1.0572803792356142,0.2279146664752254,0.8616935581782537,39,13.4,9472.01,4531.22,4790.77,8161.97,2158.81,Transfer,8.58,5604,156,7313.2,1,2,0,2,Mainstream / Balanced
0.0593496323368407,0.4916950204508294,5.770687660215357,46,3.4,5816.39,5023.62,298.15,33564.57,2859.89,Deposit,7.91,5009,163,8676.28,1,2,0,0,Mainstream / Balanced
0.395014417645078,0.0633251045382466,4.051521004787754,31,19.1,9831.33,5850.47,2311.02,39831.84,622.57,Withdrawal,5.08,2603,279,9208.76,1,2,0,0,Mainstream / Balanced
1.0370295829863037,8.261312260172486,80.182914782873,22,16.1,526.42,4670.59,4843.54,42209.89,4348.92,Deposit,2.78,8265,335,4875.34,1,1,1,1,Liquidity-Stressed / High-Leverage
0.926656875344226,2.2220201454952435,9.679397500466331,41,13.7,214.44,1416.22,1312.35,2075.65,476.49,Transfer,2.58,5598,208,690.93,1,2,0,2,Mainstream / Balanced
0.0200672160244954,0.1932763178354843,4.317968174985746,43,5.8,4823.25,8197.45,164.5,20826.64,932.22,Withdrawal,5.39,5728,156,5755.47,1,2,0,0,Mainstream / Balanced
0.2525668049228259,0.5472162283307794,5.668827942305754,19,5.6,8633.79,9412.48,2377.28,48943.47,4724.55,Deposit,8.05,6091,322,3909.24,1,2,0,0,Mainstream / Balanced
0.6206190380358221,0.2676642168859123,0.7683057961346504,63,20.3,5291.63,6211.25,3854.82,4065.59,1416.38,Transfer,7.43,2461,280,6708.01,1,2,0,0,Mainstream / Balanced
0.1929263411573508,0.1400267829159187,4.500914608086162,62,5.4,8774.25,5211.73,1005.48,39492.15,1228.63,Transfer,5.44,9825,189,7545.62,1,2,0,0,Mainstream / Balanced
0.6126569409349337,1.5312939824788168,5.155486141031165,51,9.5,1392.6,2026.24,1241.39,7179.53,2132.48,Transfer,2.84,9288,134,3525.08,1,2,0,0,Mainstream / Balanced
0.0865644705604314,0.5160208675644351,5.895673568416166,40,13.6,7023.34,9308.9,805.82,41407.32,3624.19,Withdrawal,3.15,215,5,10647.53,1,2,0,0,Mainstream / Balanced
0.4221373023203345,0.2770252035719509,5.116827157199308,58,16.2,6632.79,4254.99,1796.19,33938.84,1837.45,Transfer,1.52,6084,215,4795.34,1,2,0,0,Mainstream / Balanced
0.5543859033443085,0.7961362221890615,6.647077235520842,52,22.1,5495.14,7978.63,4423.24,36526.62,4374.88,Deposit,2.59,6971,46,9870.02,1,2,0,0,Mainstream / Balanced
0.3704874123756108,0.1837495803471076,11.893507908936538,32,13.4,4110.54,2740.39,1015.28,48888.74,755.31,Deposit,1.11,1734,105,3355.23,1,2,0,0,Mainstream / Balanced
0.1429389915801627,0.0919984383597859,7.229458129290284,20,13.3,6505.98,9180.7,1312.28,47034.71,598.54,Deposit,7.07,4460,19,5907.44,1,2,0,0,Mainstream / Balanced
0.5971908936899725,0.0714454435791421,2.869538092035392,29,22.2,5545.91,7408.05,4424.02,15914.2,396.23,Transfer,6.29,4236,362,5942.14,1,2,0,0,Mainstream / Balanced
1.2157311841185665,0.5354824418808213,6.925930424903269,55,1.1,2798.99,3820.31,4644.47,19385.61,1498.81,Transfer,9.89,3395,28,4297.8,1,0,0,2,Credit-Stressed / Over-Limit
0.0341381702768695,0.8856201956519825,18.448608335021,68,9.2,1135.69,7826.43,267.18,20951.9,1005.79,Deposit,7.86,2202,130,2141.48,1,2,0,0,Mainstream / Balanced
0.7232651074210391,0.5886318619488673,2.5072864846148755,34,7.8,3927.82,3738.56,2703.97,9848.17,2312.04,Withdrawal,3.22,6043,26,1615.78,-1,2,0,0,Mainstream / Balanced
0.5054678255888099,0.9623863355189904,3.803431971421502,55,19.3,5173.12,2932.61,1482.34,19675.61,4978.54,Withdrawal,7.37,5681,283,194.58,1,2,0,0,Mainstream / Balanced
0.1021285035172731,0.8460783358977856,9.538246693804414,44,11.9,5134.3,8269.19,844.52,48972.22,4344.02,Withdrawal,1.11,8343,113,790.28,1,2,0,0,Mainstream / Balanced
0.2765107246803728,1.0376976168892742,5.793421232614698,36,8.8,4313.27,9369.51,2590.77,24988.59,4475.87,Withdrawal,9.88,5000,58,-162.6,1,2,0,0,Mainstream / Balanced
2.6550978948516577,1.2438233727049048,14.27117893211846,66,22.9,3340.82,1466.88,3894.71,47677.44,4155.39,Transfer,6.53,4826,211,7496.21,1,0,0,2,Credit-Stressed / Over-Limit
0.481139005557082,0.3825972228836182,1.2609464157158905,65,1.6,3569.89,1783.31,858.02,4501.44,1365.83,Withdrawal,2.08,711,74,4935.72,-1,2,0,0,Mainstream / Balanced
0.1799112743121085,0.4170623053073535,1.0706915043541605,38,2.2,2731.87,8975.98,1614.88,2924.99,1139.36,Deposit,5.49,8382,29,1592.51,1,2,0,0,Mainstream / Balanced
0.2986011812900123,0.627148357583944,4.997556962827144,57,22.4,5841.09,9525.18,2844.23,29191.18,3663.23,Transfer,9.47,5035,94,9504.32,1,2,0,0,Mainstream / Balanced
0.6063579320544609,0.3522291220581897,4.354817832976466,41,2.2,8513.89,7356.48,4460.66,37076.44,2998.84,Transfer,8.65,5088,191,5515.05,1,2,0,0,Mainstream / Balanced
0.9136950978602244,0.1178985415935874,1.3231448087338644,41,13.0,8808.93,4874.81,4454.09,11655.49,1038.56,Deposit,3.69,2123,341,7770.37,1,2,0,2,Mainstream / Balanced
0.5829546860911228,0.4867255390485698,2.5824994868120767,36,22.3,9937.88,5656.1,3297.25,25664.57,4837.02,Deposit,4.57,1841,363,14774.9,1,2,0,0,Mainstream / Balanced
0.8484807279230776,2.171775758194629,44.69935668334525,48,19.0,979.3,4338.92,3681.49,43774.08,2126.82,Withdrawal,8.68,9736,178,-1147.52,1,1,-1,0,Liquidity-Stressed / High-Leverage
0.0575420000568742,1.83416773217598,17.25427254227521,57,8.0,2221.16,9494.63,546.34,38324.5,4073.98,Transfer,9.1,5608,201,-1852.82,1,2,0,0,Mainstream / Balanced
0.4748957728787993,0.0516151479386823,1.6862867629501777,37,8.4,7329.05,7133.46,3387.65,12358.88,378.29,Withdrawal,9.23,776,320,6950.76,1,2,0,0,Mainstream / Balanced
0.175876861228639,0.0285886915294364,2.68024377762844,32,5.7,6487.88,9532.01,1676.46,17389.1,185.48,Withdrawal,9.53,6651,14,6302.4,1,2,0,0,Mainstream / Balanced
0.3904321156569957,1.6028331474036497,11.214555838542871,57,5.1,1425.27,9135.98,3566.98,15983.77,2284.47,Transfer,5.5,2610,271,3709.74,-1,2,0,0,Mainstream / Balanced
0.0892902729011387,0.0954391625755465,5.712207818398381,52,17.4,6347.08,7168.53,640.08,36255.84,605.76,Deposit,8.75,966,161,5741.32,1,2,0,0,Mainstream / Balanced
0.9389033253154816,1.1873340494717468,11.746176621071442,65,10.2,4123.97,3105.57,2915.83,48440.88,4896.53,Transfer,4.12,8997,242,-772.56,1,2,0,2,Mainstream / Balanced
0.3559645978397069,0.4243202955005322,1.538073584730244,52,6.2,9572.91,5043.76,1795.4,14723.84,4061.98,Deposit,8.54,60,328,5510.93,1,2,0,0,Mainstream / Balanced
0.3026484338839875,0.2656538537860836,3.481624625010214,50,8.8,8566.9,7064.93,2138.19,29826.73,2275.83,Deposit,4.13,8833,247,6291.07,1,2,0,0,Mainstream / Balanced
0.1041161439117925,5.935983517149436,59.91924615198158,57,17.6,825.1,5220.42,543.53,49439.37,4897.78,Withdrawal,6.47,8889,24,-4072.68,1,1,-1,1,Liquidity-Stressed / High-Leverage
0.6923181902108905,1.2100010091835705,8.801483499848622,58,14.6,990.9,4982.68,3449.6,8721.39,1198.99,Withdrawal,5.22,6729,225,2189.89,1,2,0,0,Mainstream / Balanced
0.7752568270548764,0.8035475281754422,7.873287363497491,61,7.5,4228.86,4807.71,3727.21,33295.03,3398.09,Withdrawal,9.04,8486,243,830.77,1,2,0,0,Mainstream / Balanced
0.2575836579455878,0.5330015858259965,94.42456389785092,35,21.6,182.87,2608.24,671.84,17267.42,97.47,Transfer,1.6,3979,133,280.34,-1,1,-1,1,Liquidity-Stressed / High-Leverage
0.5634264490362133,1.8054387440426127,47.941146331796254,34,1.1,1034.43,4469.35,2518.15,49591.76,1867.6,Transfer,9.54,1578,136,2902.03,1,1,3,1,Liquidity-Stressed / High-Leverage
0.3978874592283878,0.04348473646426,0.6782388804954621,25,15.3,9332.7,9890.46,3935.29,6329.8,405.83,Deposit,5.16,5606,137,8926.87,1,2,0,0,Mainstream / Balanced
0.3373834091966947,0.2319926294008367,2.908915958052027,37,19.9,7945.08,3308.58,1116.26,23111.57,1843.2,Deposit,5.33,374,37,9788.28,-1,2,0,0,Mainstream / Balanced
0.1210636587647748,0.2824320765937554,1.996161140385395,28,2.3,6759.82,3794.45,459.37,13493.69,1909.19,Transfer,8.45,8166,146,8669.01,1,2,0,0,Mainstream / Balanced
0.4712690510710378,0.2262316166527432,0.3068064211747311,47,12.0,8319.35,9670.06,4557.2,2552.43,1882.1,Transfer,7.0,1059,210,10201.45,1,2,0,0,Mainstream / Balanced
0.6802679485213621,0.8068249765097806,18.72083524231812,44,5.3,2575.54,5608.54,3815.31,48216.26,2078.01,Deposit,9.58,3138,9,4653.55,1,2,0,0,Mainstream / Balanced
0.191244616612172,0.4240084249722989,3.959904491350536,56,20.8,7283.11,7945.74,1519.58,28840.42,3088.1,Deposit,5.92,9346,358,4195.01,1,2,0,0,Mainstream / Balanced
1.139781770703805,0.1542174743425609,5.705189284659136,31,13.1,6194.11,3216.8,3666.45,35338.57,955.24,Transfer,6.03,9615,362,5238.87,1,2,0,2,Mainstream / Balanced
0.0311721453287197,0.1387548946611289,3.692649980415474,59,10.3,8501.61,4624.0,144.14,31393.47,1179.64,Withdrawal,9.75,3798,361,7321.97,-1,2,0,0,Mainstream / Balanced
0.6120013513943451,1.1145687070699404,2.854889067518569,32,9.1,2898.61,6600.59,4039.57,8275.21,3230.7,Transfer,9.34,5855,149,6129.31,1,2,0,0,Mainstream / Balanced
0.5974019190649857,0.3049972652950936,1.2214745476641442,29,12.8,7660.79,3254.71,1944.37,9357.46,2336.52,Withdrawal,2.88,737,101,5324.27,1,2,0,0,Mainstream / Balanced
0.2966835985901764,0.0957681838138445,3.71091233718718,37,9.3,8541.25,4462.97,1324.09,31695.83,817.98,Withdrawal,3.76,1768,320,7723.27,1,2,0,0,Mainstream / Balanced
0.1989954180616565,0.7115138288435585,7.083914315188151,34,7.3,5535.17,5283.79,1051.45,39210.67,3938.35,Transfer,6.63,4322,160,9473.52,1,2,0,0,Mainstream / Balanced
0.2407153388201481,1.1092894742485946,7.373444823863866,57,20.6,4196.47,8573.28,2063.72,30942.44,4655.1,Deposit,9.45,1051,164,-458.63,-1,2,0,0,Mainstream / Balanced
0.4507925010298504,0.2456914807315053,3.0498690429282127,43,24.0,9491.66,7234.06,3261.06,28948.32,2332.02,Withdrawal,6.07,863,115,7159.64,1,2,0,0,Mainstream / Balanced
0.4295199536304101,1.733985785198556,21.18239508122744,31,10.2,1772.8,9247.44,3971.96,37552.15,3074.01,Transfer,7.6,1704,153,-1301.21,1,2,0,0,Mainstream / Balanced
0.0099468593855642,8.883837943803092,28.178632106294923,42,14.2,459.1,9702.56,96.51,12936.81,4078.57,Withdrawal,1.85,750,232,-3619.47,1,1,-1,1,Liquidity-Stressed / High-Leverage
0.8949485646433777,2.5722688671943805,19.669525858157773,43,4.1,1873.49,5255.14,4703.08,36850.66,4819.12,Withdrawal,5.7,635,191,6692.61,1,2,0,0,Mainstream / Balanced
0.8755666663180026,0.7057844306667891,3.080281786551202,64,13.9,6866.19,4780.15,4185.34,21149.8,4846.05,Deposit,2.33,7571,296,2020.14,1,2,0,2,Mainstream / Balanced
0.7935058983898745,0.5833923262069942,4.301648682267753,42,7.3,7910.56,6044.87,4796.64,34028.45,4614.96,Withdrawal,3.35,102,74,12525.52,1,2,0,2,Mainstream / Balanced
0.1415270223691499,0.5671991873929181,2.009440582275772,42,2.7,7196.59,9080.81,1285.18,14461.12,4081.9,Transfer,2.5,1951,222,3114.69,1,2,0,0,Mainstream / Balanced
0.6789753430240456,0.501477677438755,1.817327118787412,44,21.9,4256.68,1177.76,799.67,7735.78,2134.63,Withdrawal,2.49,9167,348,6391.31,1,2,0,0,Mainstream / Balanced
1.4165063573182026,0.3462678918646386,0.2509344992964135,60,8.9,9678.98,3087.78,4373.86,2428.79,3351.52,Transfer,9.93,4642,33,6327.46,1,0,0,2,Credit-Stressed / Over-Limit
0.0108544799324464,0.8490371427491724,8.973976290348753,29,11.8,4498.59,8538.41,92.68,40370.24,3819.47,Withdrawal,3.68,27,117,679.12,1,2,0,0,Mainstream / Balanced
0.3645834978494454,0.0477426204187094,1.085234520505516,37,17.5,9814.92,5698.53,2077.59,10651.49,468.59,Deposit,6.09,7309,137,9346.33,1,2,0,0,Mainstream / Balanced
0.2528056905604792,0.0642765810421847,2.046907561470616,33,14.0,9189.35,8499.69,2148.77,18809.75,590.66,Deposit,1.18,3578,194,9780.01,1,2,0,0,Mainstream / Balanced
0.1647579685294259,0.8545559743677269,9.362483144625768,42,1.1,4130.73,6864.19,1130.93,38673.89,3529.94,Withdrawal,8.26,1879,30,600.79,1,2,0,0,Mainstream / Balanced
0.1392903947194402,1.970436661373444,13.612187793316371,44,16.1,1693.99,8317.3,1158.52,23058.91,3337.9,Deposit,7.12,1904,159,5031.89,1,2,0,0,Mainstream / Balanced
0.7000419674332717,4.064372997503512,11.784938194240896,69,15.1,989.39,4765.6,3336.12,11659.9,4021.25,Withdrawal,3.06,8910,274,-3031.86,1,2,0,0,Mainstream / Balanced
1.4655055334299925,0.1736515219337511,1.966457773798866,35,7.3,5361.6,1089.74,1597.02,10543.36,931.05,Withdrawal,1.32,6167,251,6292.65,1,0,0,2,Credit-Stressed / Over-Limit
0.0733166051744073,0.6118308306425488,2.74157366479618,27,12.1,7655.76,7065.93,518.05,20988.83,4684.03,Deposit,3.47,7734,343,12339.79,1,2,0,0,Mainstream / Balanced
0.3086866361551882,0.6508326686092889,15.570083619571648,68,12.8,1842.87,5473.35,1689.55,28693.64,1199.4,Deposit,6.66,1855,228,643.47,1,2,0,0,Mainstream / Balanced
0.253923778197397,0.2104889102203188,6.222592445597162,67,18.2,3250.29,9850.2,2501.2,20225.23,684.15,Withdrawal,1.14,6768,62,2566.14,1,2,0,0,Mainstream / Balanced
0.0985361496124254,0.2567586317811001,7.146334272010293,47,12.7,6342.26,2082.18,205.17,45323.91,1628.43,Transfer,1.68,9443,152,7970.69,1,2,0,0,Mainstream / Balanced
0.753331934255508,0.8674838073178055,0.2547655814352507,18,17.8,4662.6,6575.76,4953.73,1187.87,4044.73,Transfer,4.68,6862,362,617.87,1,2,0,2,Mainstream / Balanced
0.9536680993249887,0.024827706476657,3.405327814237228,21,10.3,6078.29,3711.05,3539.11,20698.57,150.91,Deposit,2.58,8969,78,6229.2,1,2,0,2,Mainstream / Balanced
0.1026574029464715,0.1680228486000671,5.503044419985757,40,14.6,6796.04,5521.18,566.79,37398.91,1141.89,Deposit,6.69,7895,352,7937.93,1,2,0,0,Mainstream / Balanced
0.1303627579726034,1.2350990467525484,11.54175368582122,24,3.2,3868.88,1660.06,216.41,44653.66,4778.45,Transfer,2.57,1013,363,8647.33,1,2,0,0,Mainstream / Balanced
0.5664433657216856,0.0120389744032218,2.3552246078260946,47,18.2,7881.07,8749.03,4955.83,18561.69,94.88,Transfer,9.94,5318,102,7786.19,1,2,0,0,Mainstream / Balanced
0.3468128209731651,0.1981352608821312,4.817814619826702,43,23.5,7058.36,9023.34,3129.41,34005.87,1398.51,Withdrawal,4.92,156,80,5659.85,1,2,0,0,Mainstream / Balanced
0.5529410897185373,0.236810785923397,4.262056993273276,18,14.9,6906.78,5424.52,2999.44,29437.09,1635.6,Deposit,2.33,1977,233,8542.38,1,2,0,0,Mainstream / Balanced
0.6332524618238904,2.9244567659773777,6.883447581793669,46,23.5,1579.89,1751.75,1109.3,10875.09,4620.32,Withdrawal,1.66,7547,21,6200.21,1,2,0,0,Mainstream / Balanced
0.70199140007929,0.8879232856371208,7.167209948841796,42,3.1,4794.93,6230.29,4373.61,34366.27,4257.53,Withdrawal,4.79,5460,131,9052.46,1,2,0,0,Mainstream / Balanced
0.0979855423840541,0.3966006250419246,2.2753091239953145,57,23.7,5814.01,3580.12,350.8,13228.67,2305.84,Transfer,8.28,1883,122,8119.85,1,2,0,0,Mainstream / Balanced
3.127229974118012,0.6811021604120928,16.83373625716507,43,6.2,2341.22,1224.79,3830.2,39411.48,1594.61,Withdrawal,4.95,8958,192,746.61,1,0,0,2,Credit-Stressed / Over-Limit
0.0787816230145748,0.6206055078904729,5.706996626722612,34,21.9,7609.81,8467.33,667.07,43429.16,4722.69,Deposit,2.27,8296,101,12332.5,1,2,0,0,Mainstream / Balanced
1.8574416108376208,0.7312081312081312,18.82089012089012,48,17.4,1298.7,2161.36,4014.6,24442.69,949.62,Deposit,5.4,5028,323,2248.32,1,0,0,2,Credit-Stressed / Over-Limit
0.115049457177322,1.5088122556974977,2.3062156239935843,25,8.8,1583.59,9326.25,1072.98,3652.1,2389.34,Deposit,4.04,2322,220,-805.75,1,2,0,0,Mainstream / Balanced
0.6994052744578009,0.5004961997776645,8.857709942603046,22,7.6,4191.86,6967.92,4873.4,37130.28,2098.01,Withdrawal,5.52,500,25,6289.87,1,2,0,0,Mainstream / Balanced
0.4437357929707991,3.247890493155822,16.593773221937482,18,4.0,1439.91,2287.6,1015.09,23893.54,4676.67,Withdrawal,4.52,760,40,6116.58,1,2,0,0,Mainstream / Balanced
0.8843568461065098,17.565449646971384,26.158677071720547,32,2.7,215.28,3396.31,3003.55,5631.44,3781.49,Deposit,6.83,1245,10,-3566.21,1,1,-1,1,Liquidity-Stressed / High-Leverage
0.4432355627105555,0.5565101320910258,4.12801470447269,53,8.8,4172.88,9789.58,4339.09,17225.71,2322.25,Transfer,8.23,4637,68,6495.13,1,2,0,0,Mainstream / Balanced
