record_id,classification,evidence,n_methods,flag_iqr,flag_zscore,flag_if,if_score,flag_iqr_std,flag_zscore_std,flag_if_std,dbscan_noise,KMeans_Segment,CC_Utilization,Transaction_to_Balance_Ratio,Loan_to_Balance_Ratio,Account Balance,Credit Limit,Credit Card Balance,Transaction Type,Transaction Amount,Account Balance After Transaction,Anomaly
1344,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.481,True,False,False,False,Mainstream / Balanced,0.429,3.37,6.368,1252.89,9104.7,3903.75,Withdrawal,4222.85,5475.74,1
3892,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.481,True,False,False,False,Mainstream / Balanced,0.107,2.046,28.919,1328.29,8195.51,874.35,Withdrawal,2717.22,4045.51,1
156,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.481,True,False,False,False,Mainstream / Balanced,0.223,3.027,1.631,1437.76,6173.4,1378.44,Transfer,4351.67,-2913.91,1
767,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.481,True,False,False,False,Mainstream / Balanced,0.63,0.408,41.788,397.98,3587.82,2260.28,Deposit,162.56,560.54,1
3192,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.481,True,False,False,False,Credit-Stressed / Over-Limit,2.282,0.237,4.685,8819.46,1455.14,3320.42,Withdrawal,2088.22,10907.68,1
2346,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.481,True,False,False,False,Mainstream / Balanced,0.107,0.233,33.413,1297.31,6978.85,743.9,Deposit,302.53,1599.84,1
4297,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.481,True,False,False,False,Mainstream / Balanced,0.378,3.353,25.661,1224.49,9141.14,3452.11,Transfer,4105.73,-2881.24,1
3164,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.481,True,False,False,False,Credit-Stressed / Over-Limit,2.132,0.551,8.704,2294.48,1252.37,2670.48,Withdrawal,1263.73,3558.21,1
4974,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.48,True,False,False,False,Credit-Stressed / Over-Limit,2.202,0.516,1.91,4135.31,1509.14,3323.87,Deposit,2135.61,1999.7,1
4186,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.48,True,False,False,False,Credit-Stressed / Over-Limit,2.276,0.445,4.917,6546.96,1199.78,2731.22,Deposit,2910.28,3636.68,1
1868,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,True,False,False,0.48,True,False,False,False,Credit-Stressed / Over-Limit,1.574,1.121,0.28,3611.21,2996.59,4715.21,Withdrawal,4047.56,-436.35,1
1544,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.48,False,False,False,False,Credit-Stressed / Over-Limit,1.31,0.014,18.766,1335.74,1931.02,2529.61,Deposit,19.1,1354.84,1
1762,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.48,True,False,False,False,Liquidity-Stressed / High-Leverage,0.568,3.075,30.603,846.82,8731.9,4960.47,Deposit,2603.61,-1756.79,1
2943,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.479,True,False,False,False,Mainstream / Balanced,0.496,1.351,39.539,774.75,5441.41,2696.75,Transfer,1046.63,-271.88,1
3724,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.478,True,False,False,False,Liquidity-Stressed / High-Leverage,0.56,2.768,33.579,1380.48,4955.72,2774.48,Withdrawal,3821.5,5201.98,1
2571,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.478,True,False,False,False,Credit-Stressed / Over-Limit,1.274,0.405,24.78,1810.33,2219.6,2827.57,Transfer,732.92,1077.41,1
606,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.478,True,False,False,False,Mainstream / Balanced,1.069,0.849,26.732,1374.58,2068.31,2211.29,Transfer,1167.7,2542.28,1
940,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.478,True,False,False,False,Mainstream / Balanced,0.228,0.265,35.804,1055.92,5752.41,1312.23,Deposit,280.26,1336.18,1
769,Rare but Valid,saldo kartu 2.2× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.478,True,False,False,False,Credit-Stressed / Over-Limit,2.154,0.437,8.386,3427.45,1912.07,4119.06,Transfer,1498.36,4925.81,1
754,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.478,True,False,False,False,Credit-Stressed / Over-Limit,1.976,0.658,13.02,2779.83,2213.32,4374.39,Deposit,1830.49,4610.32,1
4116,Rare but Valid,saldo kartu 2.0× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.478,True,False,False,False,Credit-Stressed / Over-Limit,2.039,0.766,9.418,4878.25,1256.27,2561.41,Deposit,3736.32,8614.57,-1
4266,Rare but Valid,saldo kartu 2.3× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.478,True,False,False,False,Credit-Stressed / Over-Limit,2.26,0.548,4.069,7446.18,1384.77,3129.14,Withdrawal,4080.11,3366.07,1
1130,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.478,True,False,False,False,Mainstream / Balanced,1.087,0.583,27.695,1646.12,1294.28,1406.59,Withdrawal,959.37,686.75,1
2385,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.478,True,False,False,False,Mainstream / Balanced,0.512,0.537,41.287,921.04,8284.68,4242.93,Deposit,494.49,426.55,1
635,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.477,True,False,False,False,Mainstream / Balanced,0.257,3.127,27.175,1156.17,6590.88,1695.25,Deposit,3615.36,-2459.19,1
3618,Rare but Valid,saldo kartu 2.0× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.477,True,False,False,False,Credit-Stressed / Over-Limit,2.045,0.172,1.074,7728.55,2080.41,4254.93,Withdrawal,1329.38,6399.17,1
3931,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.477,True,False,False,False,Mainstream / Balanced,0.17,2.51,29.622,1104.43,9164.36,1554.82,Withdrawal,2772.1,3876.53,1
1787,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.477,True,False,False,False,Mainstream / Balanced,0.203,3.074,22.794,962.78,8808.86,1791.7,Transfer,2959.28,-1996.5,1
4566,Rare but Valid,saldo kartu 2.3× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.477,True,False,False,False,Credit-Stressed / Over-Limit,2.264,0.323,4.945,8395.42,1240.62,2808.93,Deposit,2711.05,11106.47,1
1090,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.476,True,False,False,False,Mainstream / Balanced,0.132,3.133,15.46,1389.74,1217.79,160.8,Transfer,4353.73,5743.47,1
3834,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.476,True,False,False,False,Mainstream / Balanced,0.184,1.552,34.543,1132.37,9477.4,1747.43,Transfer,1757.26,-624.89,1
3695,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.476,True,False,False,False,Mainstream / Balanced,1.069,2.081,17.612,2084.31,2904.37,3104.62,Deposit,4337.83,-2253.52,1
2327,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.476,True,False,False,False,Mainstream / Balanced,0.485,3.35,20.924,863.3,9371.04,4542.94,Withdrawal,2891.71,3755.01,-1
258,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.476,True,False,False,False,Mainstream / Balanced,0.069,2.151,23.587,1957.11,9551.98,658.84,Withdrawal,4209.38,6166.49,1
4719,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.476,True,False,False,False,Mainstream / Balanced,0.042,2.41,18.011,1411.89,8102.24,340.45,Withdrawal,3403.14,-1991.25,1
1016,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.476,True,False,False,False,Credit-Stressed / Over-Limit,1.153,0.998,25.527,1484.85,3754.59,4329.21,Transfer,1482.43,2.42,1
738,Rare but Valid,saldo kartu 2.1× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.476,True,False,False,False,Credit-Stressed / Over-Limit,2.13,0.571,7.209,4441.07,1495.81,3186.71,Transfer,2536.42,1904.65,1
1479,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.476,True,False,False,False,Liquidity-Stressed / High-Leverage,0.393,2.921,32.809,1130.49,9949.11,3913.52,Transfer,3302.0,4432.49,1
2446,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.475,True,False,False,False,Mainstream / Balanced,0.094,0.087,28.777,1673.76,6683.47,627.81,Withdrawal,145.3,1528.46,1
3764,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.475,True,False,False,False,Mainstream / Balanced,0.686,2.96,4.164,1255.94,6039.63,4142.87,Transfer,3717.16,-2461.22,1
1618,Rare but Valid,saldo kartu 2.1× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.475,True,False,False,False,Credit-Stressed / Over-Limit,2.087,0.138,5.744,7470.25,2016.03,4208.14,Transfer,1033.78,8504.03,1
850,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.475,True,False,False,False,Mainstream / Balanced,0.872,2.794,16.156,1367.75,4463.53,3893.9,Transfer,3821.41,5189.16,1
3028,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.475,True,False,False,False,Mainstream / Balanced,0.39,3.272,9.998,854.18,5093.02,1986.54,Deposit,2794.64,-1940.46,1
4106,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.475,True,False,False,False,Mainstream / Balanced,0.416,3.131,3.24,1307.84,4641.75,1932.21,Transfer,4094.8,5402.64,1
4069,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.474,True,False,False,False,Mainstream / Balanced,0.025,2.24,16.005,1827.54,7558.24,190.75,Withdrawal,4093.87,5921.41,1
2285,Rare but Valid,saldo kartu 2.2× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.474,True,False,False,False,Credit-Stressed / Over-Limit,2.169,0.297,5.906,7330.24,1896.78,4113.46,Transfer,2173.95,5156.29,1
2053,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.474,True,False,False,False,Mainstream / Balanced,0.401,1.85,36.422,1224.78,6431.67,2580.09,Withdrawal,2266.16,-1041.38,1
4840,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.474,True,False,False,False,Mainstream / Balanced,0.54,1.029,37.837,1254.46,7751.21,4186.07,Deposit,1291.17,2545.63,1
1132,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.474,True,False,False,False,Liquidity-Stressed / High-Leverage,0.544,2.875,30.495,1469.56,9090.03,4941.75,Transfer,4224.76,5694.32,1
3108,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.473,True,False,False,False,Credit-Stressed / Over-Limit,2.124,0.162,4.429,8095.1,1348.16,2863.87,Deposit,1309.58,6785.52,-1
2552,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.473,True,False,False,False,Mainstream / Balanced,0.444,3.248,16.594,1439.91,2287.6,1015.09,Withdrawal,4676.67,6116.58,1
1158,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.473,True,False,False,False,Mainstream / Balanced,0.03,2.61,8.525,1838.74,9370.63,278.13,Transfer,4799.11,6637.85,1
3493,Rare but Valid,saldo kartu 2.2× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.473,True,False,False,False,Credit-Stressed / Over-Limit,2.19,0.248,4.992,8427.4,1702.39,3727.95,Transfer,2092.64,6334.76,1
3791,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.473,False,False,False,False,Credit-Stressed / Over-Limit,1.36,0.035,16.282,1743.41,3327.23,4525.55,Withdrawal,61.18,1682.23,1
4547,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.473,True,False,False,False,Mainstream / Balanced,0.038,2.097,19.405,2008.78,1981.26,74.72,Withdrawal,4213.32,6222.1,1
4427,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.473,True,False,False,False,Mainstream / Balanced,0.677,2.108,27.963,1478.51,4554.02,3081.2,Transfer,3116.22,4594.73,1
1754,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.473,True,False,False,False,Mainstream / Balanced,0.302,2.988,27.376,1411.02,8609.36,2596.29,Deposit,4215.86,5626.88,1
820,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.472,True,False,False,False,Mainstream / Balanced,0.468,3.252,19.338,447.53,5189.51,2427.9,Transfer,1455.15,1902.68,1
3620,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.472,True,False,False,False,Credit-Stressed / Over-Limit,1.224,0.912,22.082,1802.75,3218.77,3938.65,Deposit,1644.09,158.66,1
4009,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.472,True,False,False,False,Mainstream / Balanced,0.748,1.443,30.35,1108.62,4613.98,3449.04,Deposit,1600.28,2708.9,1
2334,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.472,True,False,False,False,Mainstream / Balanced,0.192,1.298,34.529,1179.69,7009.69,1348.28,Transfer,1530.7,-351.01,1
3593,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.471,True,False,False,False,Credit-Stressed / Over-Limit,1.822,1.259,6.681,3961.49,1904.71,3470.41,Deposit,4986.32,8947.81,1
913,Rare but Valid,saldo kartu 2.1× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.471,True,False,False,False,Credit-Stressed / Over-Limit,2.121,0.688,5.831,5980.14,1992.92,4227.42,Deposit,4112.46,10092.6,1
1983,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.471,True,False,False,False,Mainstream / Balanced,0.317,0.943,37.402,712.04,6456.59,2044.32,Deposit,671.23,40.81,1
1244,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.471,True,False,False,False,Mainstream / Balanced,0.206,2.343,29.493,1604.48,9655.27,1992.09,Transfer,3759.87,-2155.39,1
945,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.471,True,False,False,False,Mainstream / Balanced,0.115,1.887,26.234,962.97,7470.25,857.17,Deposit,1817.13,-854.16,-1
4752,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.47,True,False,False,False,Mainstream / Balanced,0.606,2.82,3.391,527.64,1850.34,1121.89,Deposit,1487.72,-960.08,1
3097,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.47,True,False,False,False,Mainstream / Balanced,0.207,2.727,25.037,784.84,1840.11,380.92,Transfer,2140.36,-1355.52,1
2245,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.47,True,False,False,False,Mainstream / Balanced,0.045,0.408,28.175,1619.42,1842.52,83.35,Transfer,660.38,959.04,1
4318,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.469,True,False,False,False,Mainstream / Balanced,1.094,2.218,12.542,999.65,3674.66,4019.48,Transfer,2217.69,-1218.04,1
1205,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.469,True,False,False,False,Mainstream / Balanced,0.03,0.443,26.816,1350.43,2683.82,80.3,Transfer,598.59,751.84,1
4458,Rare but Valid,saldo kartu 2.1× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.469,True,False,False,False,Credit-Stressed / Over-Limit,2.082,0.473,1.786,9649.71,1056.53,2199.18,Deposit,4561.04,14210.75,-1
1327,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.469,True,False,False,False,Mainstream / Balanced,0.252,2.738,26.632,1297.48,3221.81,812.9,Transfer,3552.18,4849.66,1
1979,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.469,True,False,False,False,Mainstream / Balanced,0.245,0.458,36.322,1169.86,9871.07,2419.49,Transfer,536.08,1705.94,1
1617,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.469,True,False,False,False,Mainstream / Balanced,0.109,2.278,22.807,1725.8,6820.91,745.13,Transfer,3932.08,-2206.28,-1
1903,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.469,True,False,False,False,Mainstream / Balanced,0.274,3.059,23.614,1435.48,9235.73,2531.95,Transfer,4391.05,5826.53,1
4821,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.469,True,False,False,False,Credit-Stressed / Over-Limit,1.97,0.128,7.131,5689.74,1073.47,2114.48,Transfer,725.48,4964.26,1
176,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.468,True,False,False,False,Mainstream / Balanced,0.017,2.165,13.166,2104.64,9352.22,158.31,Deposit,4556.93,6661.57,1
3713,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.468,True,False,False,False,Mainstream / Balanced,0.02,2.207,13.413,2133.41,7321.16,149.08,Withdrawal,4707.59,6841.0,1
2235,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.468,True,False,False,False,Mainstream / Balanced,0.283,3.063,4.716,1500.92,6740.5,1910.3,Transfer,4597.0,6097.92,1
4577,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.468,True,False,False,False,Mainstream / Balanced,0.946,2.077,19.279,358.66,3029.74,2864.73,Deposit,744.92,-386.26,1
2415,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.467,True,False,False,False,Mainstream / Balanced,1.101,0.911,23.638,1792.21,3326.85,3661.4,Deposit,1633.45,158.76,1
1937,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.467,True,False,False,False,Mainstream / Balanced,0.637,2.655,2.991,1111.92,4191.89,2668.9,Withdrawal,2952.39,4064.31,1
2188,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.467,True,False,False,False,Mainstream / Balanced,0.177,2.538,23.804,999.02,8370.27,1484.94,Withdrawal,2535.14,-1536.12,1
1591,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.466,True,False,False,False,Mainstream / Balanced,0.014,2.25,10.741,2183.45,6668.94,96.59,Deposit,4912.63,7096.08,1
1032,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.466,True,False,False,False,Mainstream / Balanced,0.403,0.597,38.301,678.14,8902.3,3585.2,Withdrawal,404.56,273.58,1
3795,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.466,True,False,False,False,Mainstream / Balanced,0.717,1.072,30.179,1134.85,2548.26,1827.59,Withdrawal,1216.21,-81.36,1
2737,Rare but Valid,saldo kartu 2.2× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.466,True,False,False,False,Credit-Stressed / Over-Limit,2.155,0.48,3.509,2114.83,1898.0,4091.01,Withdrawal,1015.46,1099.37,1
438,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.466,True,False,False,False,Credit-Stressed / Over-Limit,1.664,0.006,4.171,7045.67,2091.38,3479.35,Transfer,40.27,7005.4,1
2898,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.466,True,False,False,False,Mainstream / Balanced,0.888,2.596,12.282,947.64,5584.51,4960.06,Transfer,2460.54,3408.18,1
2202,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.466,True,False,False,False,Mainstream / Balanced,0.144,2.995,14.664,1643.88,2228.86,321.15,Deposit,4923.13,6567.01,1
4308,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.466,True,False,False,False,Mainstream / Balanced,0.4,2.465,32.881,1420.57,8833.21,3531.23,Deposit,3502.27,-2081.7,1
372,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.466,True,False,False,False,Credit-Stressed / Over-Limit,1.958,0.712,1.533,6764.0,1585.88,3105.37,Transfer,4818.78,1945.22,1
3457,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.465,True,False,False,False,Credit-Stressed / Over-Limit,2.104,0.547,2.631,8179.86,1170.81,2462.87,Withdrawal,4477.88,12657.74,1
3937,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.465,True,False,False,False,Mainstream / Balanced,0.604,0.703,35.359,1290.51,3069.83,1852.73,Deposit,906.61,383.9,1
1646,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.465,True,False,False,False,Credit-Stressed / Over-Limit,2.017,0.355,7.536,6350.37,1783.44,3597.05,Withdrawal,2255.73,8606.1,1
3526,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.465,True,False,False,False,Credit-Stressed / Over-Limit,2.027,0.159,3.892,9906.56,1085.38,2200.44,Withdrawal,1574.52,11481.08,1
4636,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.465,False,False,False,False,Credit-Stressed / Over-Limit,1.478,0.068,0.197,6028.52,1122.43,1658.46,Transfer,411.29,5617.23,1
3368,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.464,True,False,False,False,Credit-Stressed / Over-Limit,1.844,0.074,6.873,4124.2,2027.28,3739.23,Transfer,305.66,4429.86,1
193,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,True,False,False,0.464,False,False,False,False,Credit-Stressed / Over-Limit,1.518,0.946,0.535,4919.1,1714.43,2601.65,Transfer,4653.58,9572.68,1
25,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.464,True,False,False,False,Mainstream / Balanced,0.758,2.15,23.673,464.86,5608.25,4251.87,Transfer,999.63,1464.49,1
4418,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.463,True,False,False,False,Mainstream / Balanced,0.311,3.056,17.549,1446.53,8846.36,2750.66,Withdrawal,4420.28,-2973.75,1
1465,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.463,True,False,False,False,Mainstream / Balanced,0.574,2.421,29.953,1507.8,8202.27,4711.4,Transfer,3651.11,-2143.31,1
3825,Rare but Valid,saldo kartu 2.1× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.463,True,False,False,False,Credit-Stressed / Over-Limit,2.103,0.234,3.533,2175.45,1755.36,3691.06,Withdrawal,508.98,1666.47,1
1712,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.463,True,False,False,False,Credit-Stressed / Over-Limit,2.055,0.178,4.14,9306.63,1754.59,3605.25,Deposit,1654.15,7652.48,1
3499,Rare but Valid,saldo kartu 2.1× limit (jauh over-limit) (moderat / 1 metode),1,False,True,False,0.463,True,False,False,False,Credit-Stressed / Over-Limit,2.104,0.339,2.844,8430.19,1317.34,2771.72,Transfer,2853.83,5576.36,1
264,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.463,True,False,False,False,Mainstream / Balanced,0.041,1.282,21.605,2171.37,8159.68,335.96,Transfer,2784.37,-613.0,1
3056,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.463,True,False,False,False,Mainstream / Balanced,0.377,2.699,26.297,1679.83,6713.68,2530.79,Transfer,4534.45,6214.28,-1
3199,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.463,True,False,False,False,Mainstream / Balanced,0.274,2.974,21.1,1457.31,6249.35,1715.26,Transfer,4334.26,-2876.95,1
2267,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.463,True,False,False,False,Mainstream / Balanced,0.33,2.783,24.535,1270.36,9202.12,3037.38,Withdrawal,3534.8,4805.16,1
998,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.463,True,False,False,False,Mainstream / Balanced,0.603,1.061,33.871,1375.37,4805.79,2898.78,Deposit,1458.84,2834.21,1
914,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.462,True,False,False,False,Mainstream / Balanced,0.39,2.649,2.437,1759.48,8553.12,3336.96,Deposit,4661.35,-2901.87,1
1639,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.462,True,False,False,False,Credit-Stressed / Over-Limit,2.098,0.354,2.616,9225.72,1511.96,3172.25,Deposit,3267.97,5957.75,1
671,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.462,True,False,False,False,Mainstream / Balanced,0.074,0.06,24.251,946.0,5998.22,444.71,Deposit,56.34,889.66,1
4555,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,True,False,False,0.462,True,False,False,False,Credit-Stressed / Over-Limit,1.667,0.324,0.15,9294.16,2245.35,3742.16,Deposit,3012.89,6281.27,1
2309,Rare but Valid,menyimpang pada ≥1 fitur tapi dalam rentang wajar,1,False,True,False,0.462,True,False,False,False,Credit-Stressed / Over-Limit,1.999,0.778,6.163,6416.43,1849.47,3696.49,Transfer,4994.22,11410.65,1
4254,Data Error / Quality,saldo akhir tidak konsisten dgn tipe & jumlah transaksi,1,False,True,False,0.462,True,False,False,False,Mainstream / Balanced,0.323,2.763,25.266,1501.04,9196.74,2973.39,Withdrawal,4147.13,5648.17,1
4078,Data Error / Quality,saldo akhir negatif (overdraft) — perlu verifikasi,1,False,True,False,0.461,True,False,False,False,Mainstream / Balanced,0.914,2.503,6.074,1287.8,5362.22,4898.75,Deposit,3223.91,-1936.11,1
